index,name,type,height,weight,abilities,hidden_ability,hp,attack,defense,sp_atk,sp_def,speed,legendary,mythical,generation,total_stats
835,yamper,electric,0,13,ball-fetch,rattled,59,45,50,40,50,26,False,False,generation-viii,270
836,boltund,electric,1,34,strong-jaw,competitive,69,90,60,90,60,121,False,False,generation-viii,490
837,rolycoly,rock,0,12,steam-engine / heatproof,flash-fire,30,40,50,40,50,30,False,False,generation-viii,240
838,carkol,rock / fire,1,78,steam-engine / flame-body,flash-fire,80,60,90,60,70,50,False,False,generation-viii,410
839,coalossal,rock / fire,2,310,steam-engine / flame-body,flash-fire,110,80,120,80,90,30,False,False,generation-viii,510
839,coalossal-gmax,rock / fire,42,1000,steam-engine / flame-body,flash-fire,110,80,120,80,90,30,False,False,generation-viii,510
840,applin,grass / dragon,0,0,ripen / gluttony,bulletproof,40,40,80,40,40,20,False,False,generation-viii,260
841,flapple,grass / dragon,0,1,ripen / gluttony,hustle,70,110,80,95,60,70,False,False,generation-viii,485
841,flapple-gmax,grass / dragon,24,1000,ripen / gluttony,hustle,70,110,80,95,60,70,False,False,generation-viii,485
842,appletun,grass / dragon,0,13,ripen / gluttony,thick-fat,110,85,80,100,80,30,False,False,generation-viii,485
842,appletun-gmax,grass / dragon,24,1000,ripen / gluttony,thick-fat,110,85,80,100,80,30,False,False,generation-viii,485
843,silicobra,ground,2,7,sand-spit / shed-skin,sand-veil,52,57,75,35,50,46,False,False,generation-viii,315
844,sandaconda,ground,3,65,sand-spit / shed-skin,sand-veil,72,107,125,65,70,71,False,False,generation-viii,510
844,sandaconda-gmax,ground,22,1000,sand-spit / shed-skin,sand-veil,72,107,125,65,70,71,False,False,generation-viii,510
845,cramorant,flying / water,0,18,gulp-missile,None ,70,85,55,85,95,85,False,False,generation-viii,475
845,cramorant-gulping,flying / water,0,18,gulp-missile,None ,70,85,55,85,95,85,False,False,generation-viii,475
845,cramorant-gorging,flying / water,0,18,gulp-missile,None ,70,85,55,85,95,85,False,False,generation-viii,475
846,arrokuda,water,0,1,swift-swim,propeller-tail,41,63,40,40,30,66,False,False,generation-viii,280
847,barraskewda,water,1,30,swift-swim,propeller-tail,61,123,60,60,50,136,False,False,generation-viii,490
848,toxel,electric / poison,0,11,rattled / static,klutz,40,38,35,54,35,40,False,False,generation-viii,242
849,toxtricity-amped,electric / poison,1,40,punk-rock / plus,technician,75,98,70,114,70,75,False,False,generation-viii,502
849,toxtricity-low-key,electric / poison,1,40,punk-rock / minus,technician,75,98,70,114,70,75,False,False,generation-viii,502
849,toxtricity-amped-gmax,electric / poison,24,1000,punk-rock / plus,technician,75,98,70,114,70,75,False,False,generation-viii,502
849,toxtricity-low-key-gmax,electric / poison,24,1000,punk-rock / minus,technician,75,98,70,114,70,75,False,False,generation-viii,502
850,sizzlipede,fire / bug,0,1,flash-fire / white-smoke,flame-body,50,65,45,50,50,45,False,False,generation-viii,305
851,centiskorch,fire / bug,3,120,flash-fire / white-smoke,flame-body,100,115,65,90,90,65,False,False,generation-viii,525
851,centiskorch-gmax,fire / bug,75,1000,flash-fire / white-smoke,flame-body,100,115,65,90,90,65,False,False,generation-viii,525
852,clobbopus,fighting,0,4,limber,technician,50,68,60,50,50,32,False,False,generation-viii,310
853,grapploct,fighting,1,39,limber,technician,80,118,90,70,80,42,False,False,generation-viii,480
854,sinistea,ghost,0,0,weak-armor,cursed-body,40,45,45,74,54,50,False,False,generation-viii,308
855,polteageist,ghost,0,0,weak-armor,cursed-body,60,65,65,134,114,70,False,False,generation-viii,508
856,hatenna,psychic,0,3,healer / anticipation,magic-bounce,42,30,45,56,53,39,False,False,generation-viii,265
857,hattrem,psychic,0,4,healer / anticipation,magic-bounce,57,40,65,86,73,49,False,False,generation-viii,370
858,hatterene,psychic / fairy,2,5,healer / anticipation,magic-bounce,57,90,95,136,103,29,False,False,generation-viii,510
858,hatterene-gmax,psychic / fairy,26,1000,healer / anticipation,magic-bounce,57,90,95,136,103,29,False,False,generation-viii,510
859,impidimp,dark / fairy,0,5,prankster / frisk,pickpocket,45,45,30,55,40,50,False,False,generation-viii,265
860,morgrem,dark / fairy,0,12,prankster / frisk,pickpocket,65,60,45,75,55,70,False,False,generation-viii,370
861,grimmsnarl,dark / fairy,1,61,prankster / frisk,pickpocket,95,120,65,95,75,60,False,False,generation-viii,510
861,grimmsnarl-gmax,dark / fairy,32,1000,prankster / frisk,pickpocket,95,120,65,95,75,60,False,False,generation-viii,510
862,obstagoon,dark / normal,1,46,reckless / guts,defiant,93,90,101,60,81,95,False,False,generation-viii,520
863,perrserker,steel,0,28,battle-armor / tough-claws,steely-spirit,70,110,100,50,60,50,False,False,generation-viii,440
864,cursola,ghost,1,0,weak-armor,perish-body,60,95,50,145,130,30,False,False,generation-viii,510
865,sirfetchd,fighting,0,117,steadfast,scrappy,62,135,95,68,82,65,False,False,generation-viii,507
866,mr-rime,ice / psychic,1,58,tangled-feet / screen-cleaner,ice-body,80,85,75,110,100,70,False,False,generation-viii,520
867,runerigus,ground / ghost,1,66,wandering-spirit,None ,58,95,145,50,105,30,False,False,generation-viii,483
868,milcery,fairy,0,0,sweet-veil,aroma-veil,45,40,40,50,61,34,False,False,generation-viii,270
869,alcremie,fairy,0,0,sweet-veil,aroma-veil,65,60,75,110,121,64,False,False,generation-viii,495
869,alcremie-gmax,fairy,30,1000,sweet-veil,aroma-veil,65,60,75,110,121,64,False,False,generation-viii,495
870,falinks,fighting,3,62,battle-armor,defiant,65,100,100,70,60,75,False,False,generation-viii,470
871,pincurchin,electric,0,1,lightning-rod,electric-surge,48,101,95,91,85,15,False,False,generation-viii,435
872,snom,ice / bug,0,3,shield-dust,ice-scales,30,25,35,45,30,20,False,False,generation-viii,185
873,frosmoth,ice / bug,1,42,shield-dust,ice-scales,70,65,60,125,90,65,False,False,generation-viii,475
874,stonjourner,rock,2,520,power-spot,None ,100,125,135,20,20,70,False,False,generation-viii,470
875,eiscue-ice,ice,1,89,ice-face,None ,75,80,110,65,90,50,False,False,generation-viii,470
875,eiscue-noice,ice,1,89,ice-face,None ,75,80,70,65,50,130,False,False,generation-viii,470
876,indeedee-male,psychic / normal,0,28,inner-focus / synchronize,psychic-surge,60,65,55,105,95,95,False,False,generation-viii,475
876,indeedee-female,psychic / normal,0,28,own-tempo / synchronize,psychic-surge,70,55,65,95,105,85,False,False,generation-viii,475
877,morpeko-full-belly,electric / dark,0,3,hunger-switch,None ,58,95,58,70,58,97,False,False,generation-viii,436
877,morpeko-hangry,electric / dark,0,3,hunger-switch,None ,58,95,58,70,58,97,False,False,generation-viii,436
878,cufant,steel,1,100,sheer-force,heavy-metal,72,80,49,40,49,40,False,False,generation-viii,330
879,copperajah,steel,3,650,sheer-force,heavy-metal,122,130,69,80,69,30,False,False,generation-viii,500
879,copperajah-gmax,steel,23,1000,sheer-force,heavy-metal,122,130,69,80,69,30,False,False,generation-viii,500
880,dracozolt,electric / dragon,1,190,volt-absorb / hustle,sand-rush,90,100,90,80,70,75,False,False,generation-viii,505
881,arctozolt,electric / ice,2,150,volt-absorb / static,slush-rush,90,100,90,90,80,55,False,False,generation-viii,505
882,dracovish,water / dragon,2,215,water-absorb / strong-jaw,sand-rush,90,90,100,70,80,75,False,False,generation-viii,505
883,arctovish,water / ice,2,175,water-absorb / ice-body,slush-rush,90,90,100,80,90,55,False,False,generation-viii,505
884,duraludon,steel / dragon,1,40,light-metal / heavy-metal,stalwart,70,95,115,120,50,85,False,False,generation-viii,535
884,duraludon-gmax,steel / dragon,43,1000,light-metal / heavy-metal,stalwart,70,95,115,120,50,85,False,False,generation-viii,535
885,dreepy,dragon / ghost,0,2,clear-body / infiltrator,cursed-body,28,60,30,40,30,82,False,False,generation-viii,270
886,drakloak,dragon / ghost,1,11,clear-body / infiltrator,cursed-body,68,80,50,60,50,102,False,False,generation-viii,410
887,dragapult,dragon / ghost,3,50,clear-body / infiltrator,cursed-body,88,120,75,100,75,142,False,False,generation-viii,600
888,zacian,fairy,2,110,intrepid-sword,None ,92,120,115,80,115,138,True,False,generation-viii,660
888,zacian-crowned,fairy / steel,2,355,intrepid-sword,None ,92,150,115,80,115,148,True,False,generation-viii,700
889,zamazenta,fighting,2,210,dauntless-shield,None ,92,120,115,80,115,138,True,False,generation-viii,660
889,zamazenta-crowned,fighting / steel,2,785,dauntless-shield,None ,92,120,140,80,140,128,True,False,generation-viii,700
890,eternatus,poison / dragon,20,950,pressure,None ,140,85,95,145,95,130,True,False,generation-viii,690
890,eternatus-eternamax,poison / dragon,100,0,pressure,None ,255,115,250,125,250,130,True,False,generation-viii,1125
891,kubfu,fighting,0,12,inner-focus,None ,60,90,60,53,50,72,True,False,generation-viii,385
892,urshifu-single-strike,fighting / dark,1,105,unseen-fist,None ,100,130,100,63,60,97,True,False,generation-viii,550
892,urshifu-rapid-strike,fighting / water,1,105,unseen-fist,None ,100,130,100,63,60,97,True,False,generation-viii,550
892,urshifu-single-strike-gmax,fighting / dark,29,1000,unseen-fist,None ,100,130,100,63,60,97,True,False,generation-viii,550
892,urshifu-rapid-strike-gmax,fighting / water,26,1000,unseen-fist,None ,100,130,100,63,60,97,True,False,generation-viii,550
893,zarude,dark / grass,1,70,leaf-guard,None ,105,120,105,70,95,105,False,True,generation-viii,600
893,zarude-dada,dark / grass,1,70,leaf-guard,None ,105,120,105,70,95,105,False,True,generation-viii,600
894,regieleki,electric,1,145,transistor,None ,80,100,50,100,50,200,True,False,generation-viii,580
895,regidrago,dragon,2,200,dragons-maw,None ,200,100,50,100,50,80,True,False,generation-viii,580
896,glastrier,ice,2,800,chilling-neigh,None ,100,145,130,65,110,30,True,False,generation-viii,580
897,spectrier,ghost,2,44,grim-neigh,None ,100,65,60,145,80,130,True,False,generation-viii,580
898,calyrex,psychic / grass,1,7,unnerve,None ,100,80,80,80,80,80,True,False,generation-viii,500
898,calyrex-ice,psychic / ice,2,809,as-one-glastrier,None ,100,165,150,85,130,50,True,False,generation-viii,680
898,calyrex-shadow,psychic / ghost,2,53,as-one-spectrier,None ,100,85,80,165,100,150,True,False,generation-viii,680
899,wyrdeer,normal / psychic,1,95,intimidate / frisk,sap-sipper,103,105,72,105,75,65,False,False,generation-viii,525
900,kleavor,bug / rock,1,89,swarm / sheer-force,sharpness,70,135,95,45,70,85,False,False,generation-viii,500
901,ursaluna,ground / normal,2,290,guts / bulletproof,unnerve,130,140,105,45,80,50,False,False,generation-viii,550
901,ursaluna-bloodmoon,ground / normal,2,290,minds-eye,None ,113,70,120,135,65,52,False,False,generation-viii,555
902,basculegion-male,water / ghost,3,110,swift-swim / adaptability,mold-breaker,120,112,65,80,75,78,False,False,generation-viii,530
902,basculegion-female,water / ghost,3,110,swift-swim / adaptability,mold-breaker,120,92,65,100,75,78,False,False,generation-viii,530
903,sneasler,fighting / poison,1,43,pressure / unburden,poison-touch,80,130,60,40,80,120,False,False,generation-viii,510
904,overqwil,dark / poison,2,60,poison-point / swift-swim,intimidate,85,115,95,65,65,85,False,False,generation-viii,510
905,enamorus-incarnate,fairy / flying,1,48,cute-charm,contrary,74,115,70,135,80,106,True,False,generation-viii,580
905,enamorus-therian,fairy / flying,1,48,overcoat,None ,74,115,110,135,100,46,True,False,generation-viii,580
906,sprigatito,grass,0,4,overgrow,protean,40,61,54,45,45,65,False,False,generation-ix,310
907,floragato,grass,0,12,overgrow,protean,61,80,63,60,63,83,False,False,generation-ix,410
908,meowscarada,grass / dark,1,31,overgrow,protean,76,110,70,81,70,123,False,False,generation-ix,530
909,fuecoco,fire,0,9,blaze,unaware,67,45,59,63,40,36,False,False,generation-ix,310
910,crocalor,fire,1,30,blaze,unaware,81,55,78,90,58,49,False,False,generation-ix,411
911,skeledirge,fire / ghost,1,326,blaze,unaware,104,75,100,110,75,66,False,False,generation-ix,530
912,quaxly,water,0,6,torrent,moxie,55,65,45,50,45,50,False,False,generation-ix,310
913,quaxwell,water,1,21,torrent,moxie,70,85,65,65,60,65,False,False,generation-ix,410
914,quaquaval,water / fighting,1,61,torrent,moxie,85,120,80,85,75,85,False,False,generation-ix,530
915,lechonk,normal,0,10,aroma-veil / gluttony,thick-fat,54,45,40,35,45,35,False,False,generation-ix,254
916,oinkologne-male,normal,1,120,lingering-aroma / gluttony,thick-fat,110,100,75,59,80,65,False,False,generation-ix,489
916,oinkologne-female,normal,1,120,aroma-veil / gluttony,thick-fat,115,90,70,59,90,65,False,False,generation-ix,489
917,tarountula,bug,0,4,insomnia,stakeout,35,41,45,29,40,20,False,False,generation-ix,210
918,spidops,bug,1,16,insomnia,stakeout,60,79,92,52,86,35,False,False,generation-ix,404
919,nymble,bug,0,1,swarm,tinted-lens,33,46,40,21,25,45,False,False,generation-ix,210
920,lokix,bug / dark,1,17,swarm,tinted-lens,71,102,78,52,55,92,False,False,generation-ix,450
921,pawmi,electric,0,2,static / natural-cure,iron-fist,45,50,20,40,25,60,False,False,generation-ix,240
922,pawmo,electric / fighting,0,6,volt-absorb / natural-cure,iron-fist,60,75,40,50,40,85,False,False,generation-ix,350
923,pawmot,electric / fighting,0,41,volt-absorb / natural-cure,iron-fist,70,115,70,70,60,105,False,False,generation-ix,490
924,tandemaus,normal,0,1,run-away / pickup,own-tempo,50,50,45,40,45,75,False,False,generation-ix,305
925,maushold-family-of-four,normal,0,2,friend-guard / cheek-pouch,technician,74,75,70,65,75,111,False,False,generation-ix,470
925,maushold-family-of-three,normal,0,2,friend-guard / cheek-pouch,technician,74,75,70,65,75,111,False,False,generation-ix,470
926,fidough,fairy,0,10,own-tempo,klutz,37,55,70,30,55,65,False,False,generation-ix,312
927,dachsbun,fairy,0,14,well-baked-body,aroma-veil,57,80,115,50,80,95,False,False,generation-ix,477
928,smoliv,grass / normal,0,6,early-bird,harvest,41,35,45,58,51,30,False,False,generation-ix,260
929,dolliv,grass / normal,0,11,early-bird,harvest,52,53,60,78,78,33,False,False,generation-ix,354
930,arboliva,grass / normal,1,48,seed-sower,harvest,78,69,90,125,109,39,False,False,generation-ix,510
931,squawkabilly-green-plumage,normal / flying,0,2,intimidate / hustle,guts,82,96,51,45,51,92,False,False,generation-ix,417
931,squawkabilly-blue-plumage,normal / flying,0,2,intimidate / hustle,guts,82,96,51,45,51,92,False,False,generation-ix,417
931,squawkabilly-yellow-plumage,normal / flying,0,2,intimidate / hustle,sheer-force,82,96,51,45,51,92,False,False,generation-ix,417
931,squawkabilly-white-plumage,normal / flying,0,2,intimidate / hustle,sheer-force,82,96,51,45,51,92,False,False,generation-ix,417
932,nacli,rock,0,16,purifying-salt / sturdy,clear-body,55,55,75,35,35,25,False,False,generation-ix,280
933,naclstack,rock,0,105,purifying-salt / sturdy,clear-body,60,60,100,35,65,35,False,False,generation-ix,355
934,garganacl,rock,2,240,purifying-salt / sturdy,clear-body,100,100,130,45,90,35,False,False,generation-ix,500
935,charcadet,fire,0,10,flash-fire,flame-body,40,50,40,50,40,35,False,False,generation-ix,255
936,armarouge,fire / psychic,1,85,flash-fire,weak-armor,85,60,100,125,80,75,False,False,generation-ix,525
937,ceruledge,fire / ghost,1,62,flash-fire,weak-armor,75,125,80,60,100,85,False,False,generation-ix,525
938,tadbulb,electric,0,0,own-tempo / static,damp,61,31,41,59,35,45,False,False,generation-ix,272
939,bellibolt,electric,1,113,electromorphosis / static,damp,109,64,91,103,83,45,False,False,generation-ix,495
940,wattrel,electric / flying,0,3,wind-power / volt-absorb,competitive,40,40,35,55,40,70,False,False,generation-ix,280
941,kilowattrel,electric / flying,1,38,wind-power / volt-absorb,competitive,70,70,60,105,60,125,False,False,generation-ix,490
942,maschiff,dark,0,16,intimidate / run-away,stakeout,60,78,60,40,51,51,False,False,generation-ix,340
943,mabosstiff,dark,1,61,intimidate / guard-dog,stakeout,80,120,90,60,70,85,False,False,generation-ix,505
944,shroodle,poison / normal,0,0,unburden / pickpocket,prankster,40,65,35,40,35,75,False,False,generation-ix,290
945,grafaiai,poison / normal,0,27,unburden / poison-touch,prankster,63,95,65,80,72,110,False,False,generation-ix,485
946,bramblin,grass / ghost,0,0,wind-rider,infiltrator,40,65,30,45,35,60,False,False,generation-ix,275
947,brambleghast,grass / ghost,1,6,wind-rider,infiltrator,55,115,70,80,70,90,False,False,generation-ix,480
948,toedscool,ground / grass,0,33,mycelium-might,mycelium-might,40,40,35,50,100,70,False,False,generation-ix,335
949,toedscruel,ground / grass,1,58,mycelium-might,mycelium-might,80,70,65,80,120,100,False,False,generation-ix,515
950,klawf,rock,1,79,anger-shell / shell-armor,regenerator,70,100,115,35,55,75,False,False,generation-ix,450
951,capsakid,grass,0,3,chlorophyll / insomnia,klutz,50,62,40,62,40,50,False,False,generation-ix,304
952,scovillain,grass / fire,0,15,chlorophyll / insomnia,moody,65,108,65,108,65,75,False,False,generation-ix,486
953,rellor,bug,0,1,compound-eyes,shed-skin,41,50,60,31,58,30,False,False,generation-ix,270
954,rabsca,bug / psychic,0,3,synchronize,telepathy,75,50,85,115,100,45,False,False,generation-ix,470
955,flittle,psychic,0,1,anticipation / frisk,speed-boost,30,35,30,55,30,75,False,False,generation-ix,255
956,espathra,psychic,1,90,opportunist / frisk,speed-boost,95,60,60,101,60,105,False,False,generation-ix,481
957,tinkatink,fairy / steel,0,8,mold-breaker / own-tempo,pickpocket,50,45,45,35,64,58,False,False,generation-ix,297
958,tinkatuff,fairy / steel,0,59,mold-breaker / own-tempo,pickpocket,65,55,55,45,82,78,False,False,generation-ix,380
959,tinkaton,fairy / steel,0,112,mold-breaker / own-tempo,pickpocket,85,75,77,70,105,94,False,False,generation-ix,506
960,wiglett,water,1,1,gooey / rattled,sand-veil,10,55,25,35,25,95,False,False,generation-ix,245
961,wugtrio,water,1,5,gooey / rattled,sand-veil,35,100,50,50,70,120,False,False,generation-ix,425
962,bombirdier,flying / dark,1,42,big-pecks / keen-eye,rocky-payload,70,103,85,60,85,82,False,False,generation-ix,485
963,finizen,water,1,60,water-veil,water-veil,70,45,40,45,40,75,False,False,generation-ix,315
964,palafin-zero,water,1,60,zero-to-hero,zero-to-hero,100,70,72,53,62,100,False,False,generation-ix,457
964,palafin-hero,water,1,97,zero-to-hero,zero-to-hero,100,160,97,106,87,100,False,False,generation-ix,650
965,varoom,steel / poison,1,35,overcoat,slow-start,45,70,63,30,45,47,False,False,generation-ix,300
966,revavroom,steel / poison,1,120,overcoat,filter,80,119,90,54,67,90,False,False,generation-ix,500
967,cyclizar,dragon / normal,1,63,shed-skin,regenerator,70,95,65,85,65,121,False,False,generation-ix,501
968,orthworm,steel,2,310,earth-eater,sand-veil,70,85,145,60,55,65,False,False,generation-ix,480
969,glimmet,rock / poison,0,8,toxic-debris,corrosion,48,35,42,105,60,60,False,False,generation-ix,350
970,glimmora,rock / poison,1,45,toxic-debris,corrosion,83,55,90,130,81,86,False,False,generation-ix,525
971,greavard,ghost,0,35,pickup,fluffy,50,61,60,30,55,34,False,False,generation-ix,290
972,houndstone,ghost,2,15,sand-rush,fluffy,72,101,100,50,97,68,False,False,generation-ix,488
973,flamigo,flying / fighting,1,37,scrappy / tangled-feet,costar,82,115,74,75,64,90,False,False,generation-ix,500
974,cetoddle,ice,1,45,thick-fat / snow-cloak,sheer-force,108,68,45,30,40,43,False,False,generation-ix,334
975,cetitan,ice,4,700,thick-fat / slush-rush,sheer-force,170,113,65,45,55,73,False,False,generation-ix,521
976,veluza,water / psychic,2,90,mold-breaker,sharpness,90,102,73,78,65,70,False,False,generation-ix,478
977,dondozo,water,12,220,unaware / oblivious,water-veil,150,100,115,65,65,35,False,False,generation-ix,530
978,tatsugiri-curly,dragon / water,0,8,commander,storm-drain,68,50,60,120,95,82,False,False,generation-ix,475
978,tatsugiri-droopy,dragon / water,0,8,commander,storm-drain,68,50,60,120,95,82,False,False,generation-ix,475
978,tatsugiri-stretchy,dragon / water,0,8,commander,storm-drain,68,50,60,120,95,82,False,False,generation-ix,475
979,annihilape,fighting / ghost,1,56,vital-spirit / inner-focus,defiant,110,115,80,50,90,90,False,False,generation-ix,535
980,clodsire,poison / ground,1,223,poison-point / water-absorb,unaware,130,75,60,45,100,20,False,False,generation-ix,430
981,farigiraf,normal / psychic,3,160,cud-chew / armor-tail,sap-sipper,120,90,70,110,70,60,False,False,generation-ix,520
982,dudunsparce-two-segment,normal,3,39,serene-grace / run-away,rattled,125,100,80,85,75,55,False,False,generation-ix,520
982,dudunsparce-three-segment,normal,4,47,serene-grace / run-away,rattled,125,100,80,85,75,55,False,False,generation-ix,520
983,kingambit,dark / steel,2,120,defiant / supreme-overlord,pressure,100,135,120,60,85,50,False,False,generation-ix,550
984,great-tusk,ground / fighting,2,320,protosynthesis,None ,115,131,131,53,53,87,False,False,generation-ix,570
985,scream-tail,fairy / psychic,1,8,protosynthesis,None ,115,65,99,65,115,111,False,False,generation-ix,570
986,brute-bonnet,grass / dark,1,21,protosynthesis,None ,111,127,99,79,99,55,False,False,generation-ix,570
987,flutter-mane,ghost / fairy,1,4,protosynthesis,None ,55,55,55,135,135,135,False,False,generation-ix,570
988,slither-wing,bug / fighting,3,92,protosynthesis,None ,85,135,79,85,105,81,False,False,generation-ix,570
989,sandy-shocks,electric / ground,2,60,protosynthesis,None ,85,81,97,121,85,101,False,False,generation-ix,570
990,iron-treads,ground / steel,0,240,quark-drive,None ,90,112,120,72,70,106,False,False,generation-ix,570
991,iron-bundle,ice / water,0,11,quark-drive,None ,56,80,114,124,60,136,False,False,generation-ix,570
992,iron-hands,fighting / electric,1,380,quark-drive,None ,154,140,108,50,68,50,False,False,generation-ix,570
993,iron-jugulis,dark / flying,1,111,quark-drive,None ,94,80,86,122,80,108,False,False,generation-ix,570
994,iron-moth,fire / poison,1,36,quark-drive,None ,80,70,60,140,110,110,False,False,generation-ix,570
995,iron-thorns,rock / electric,1,303,quark-drive,None ,100,134,110,70,84,72,False,False,generation-ix,570
996,frigibax,dragon / ice,0,17,thermal-exchange,ice-body,65,75,45,35,45,55,False,False,generation-ix,320
997,arctibax,dragon / ice,0,30,thermal-exchange,ice-body,90,95,66,45,65,62,False,False,generation-ix,423
998,baxcalibur,dragon / ice,2,210,thermal-exchange,ice-body,115,145,92,75,86,87,False,False,generation-ix,600
999,gimmighoul,ghost,0,5,rattled,None ,45,30,70,75,70,10,False,False,generation-ix,300
999,gimmighoul-roaming,ghost,0,1,run-away,run-away,45,30,25,75,45,80,False,False,generation-ix,300
1000,gholdengo,steel / ghost,1,30,good-as-gold,None ,87,60,95,133,91,84,False,False,generation-ix,550
1001,wo-chien,dark / grass,1,74,tablets-of-ruin,None ,85,85,100,95,135,70,True,False,generation-ix,570
1002,chien-pao,dark / ice,1,152,sword-of-ruin,None ,80,120,80,90,65,135,True,False,generation-ix,570
1003,ting-lu,dark / ground,2,699,vessel-of-ruin,None ,155,110,125,55,80,45,True,False,generation-ix,570
1004,chi-yu,dark / fire,0,4,beads-of-ruin,None ,55,80,80,135,120,100,True,False,generation-ix,570
1005,roaring-moon,dragon / dark,2,380,protosynthesis,None ,105,139,71,55,101,119,False,False,generation-ix,590
1006,iron-valiant,fairy / fighting,1,35,quark-drive,None ,74,130,90,120,60,116,False,False,generation-ix,590
1007,koraidon,fighting / dragon,2,303,orichalcum-pulse,None ,100,135,115,85,100,135,True,False,generation-ix,670
1007,koraidon-limited-build,fighting / dragon,3,303,orichalcum-pulse,orichalcum-pulse,100,135,115,85,100,135,True,False,generation-ix,670
1007,koraidon-sprinting-build,fighting / dragon,3,303,orichalcum-pulse,orichalcum-pulse,100,135,115,85,100,135,True,False,generation-ix,670
1007,koraidon-swimming-build,fighting / dragon,3,303,orichalcum-pulse,orichalcum-pulse,100,135,115,85,100,135,True,False,generation-ix,670
1007,koraidon-gliding-build,fighting / dragon,3,303,orichalcum-pulse,orichalcum-pulse,100,135,115,85,100,135,True,False,generation-ix,670
1008,miraidon,electric / dragon,3,240,hadron-engine,None ,100,85,100,135,115,135,True,False,generation-ix,670
1008,miraidon-low-power-mode,electric / dragon,2,240,hadron-engine,hadron-engine,100,85,100,135,115,135,True,False,generation-ix,670
1008,miraidon-drive-mode,electric / dragon,2,240,hadron-engine,hadron-engine,100,85,100,135,115,135,True,False,generation-ix,670
1008,miraidon-aquatic-mode,electric / dragon,2,240,hadron-engine,hadron-engine,100,85,100,135,115,135,True,False,generation-ix,670
1008,miraidon-glide-mode,electric / dragon,2,240,hadron-engine,hadron-engine,100,85,100,135,115,135,True,False,generation-ix,670
1009,walking-wake,water / dragon,3,280,protosynthesis,None ,99,83,91,125,83,109,False,False,generation-ix,590
1010,iron-leaves,grass / psychic,1,125,quark-drive,None ,90,130,88,70,108,104,False,False,generation-ix,590
1011,dipplin,grass / dragon,0,9,supersweet-syrup / gluttony,sticky-hold,80,80,110,95,80,40,False,False,generation-ix,485
1012,poltchageist,grass / ghost,0,1,hospitality,heatproof,40,45,45,74,54,50,False,False,generation-ix,308
1013,sinistcha,grass / ghost,0,2,hospitality,heatproof,71,60,106,121,80,70,False,False,generation-ix,508
1014,okidogi,poison / fighting,1,92,toxic-chain,guard-dog,88,128,115,58,86,80,True,False,generation-ix,555
1015,munkidori,poison / psychic,1,12,toxic-chain,frisk,88,75,66,130,90,106,True,False,generation-ix,555
1016,fezandipiti,poison / fairy,1,30,toxic-chain,technician,88,91,82,70,125,99,True,False,generation-ix,555
1017,ogerpon,grass,1,39,defiant,None ,80,120,84,60,96,110,True,False,generation-ix,550
1017,ogerpon-wellspring-mask,grass / water,1,39,water-absorb,None ,80,120,84,60,96,110,True,False,generation-ix,550
1017,ogerpon-hearthflame-mask,grass / fire,1,39,mold-breaker,None ,80,120,84,60,96,110,True,False,generation-ix,550
1017,ogerpon-cornerstone-mask,grass / rock,1,39,sturdy,None ,80,120,84,60,96,110,True,False,generation-ix,550
1018,archaludon,steel / dragon,2,60,stamina / sturdy,stalwart,90,105,130,125,65,85,False,False,generation-ix,600
1019,hydrapple,grass / dragon,1,93,supersweet-syrup / regenerator,sticky-hold,106,80,110,120,80,44,False,False,generation-ix,540
1020,gouging-fire,fire / dragon,3,590,protosynthesis,None ,105,115,121,65,93,91,False,False,generation-ix,590
1021,raging-bolt,electric / dragon,5,480,protosynthesis,None ,125,73,91,137,89,75,False,False,generation-ix,590
1022,iron-boulder,rock / psychic,1,162,quark-drive,None ,90,120,80,68,108,124,False,False,generation-ix,590
1023,iron-crown,steel / psychic,1,156,quark-drive,None ,90,72,100,122,108,98,False,False,generation-ix,590
1024,terapagos,normal,0,6,tera-shift,None ,90,65,85,65,85,60,True,False,generation-ix,450
1024,terapagos-terastal,normal,0,16,tera-shell,None ,95,95,110,105,110,85,True,False,generation-ix,600
1024,terapagos-stellar,normal,1,77,teraform-zero,None ,160,105,110,130,110,85,True,False,generation-ix,700
1025,pecharunt,poison / ghost,0,0,poison-puppeteer,None ,88,88,160,88,88,88,False,True,generation-ix,600
